Name,f,Unnamed: 0,Name,Record,Height,Weight,Reach,Stance,DoB,SLpM,Str Acc,SApM,Str Def,TD Avg,TD Acc,TD Def,Sub Avg,MMA Record,KO/TKO Wins,SUB Wins,U-DEC Wins,M-DEC Wins,S-DEC Wins,KO/TKO Losses,SUB Losses,U-DEC Losses,M-DEC Losses,S-DEC Losses,Total Draws,Total NCs,Age
Abel Trujillo,3099,3099,Abel Trujillo,15-8-0 (1 NC),"5'8""",155lbs.,0.8333333333333334,Orthodox,"Sep18,1983",0.265,0.41,0.231,0.59,0.21800000000000003,0.45,0.4,0.0,"[('John Makdessi', 'loss', 'U-DEC'), ('James Vick', 'loss', ""SUBD'ArceChoke""), ('Jordan Rinaldi', 'win', 'U-DEC'), ('Tony Sims', 'win', 'SUBGuillotineChoke'), ('Gleison Tibau', 'win', 'DQRearNakedChoke'), ('Tony Ferguson', 'loss', 'SUBRearNakedChoke'), ('Jamie Varner', 'win', 'KO/TKOPunch'), ('Roger Bowling', 'win', 'KO/TKOPunches'), ('Roger Bowling', 'nc', 'CNC'), ('Khabib Nurmagomedov', 'loss', 'U-DEC'), ('Marcus LeVesseur', 'win', 'KO/TKOKnees')]",0.13636363636363635,0.05263157894736842,0.1,0,0,0.0,0.2857142857142857,0.2222222222222222,0,0,0,0,0.4666666666666667
Arman Tsarukyan,3100,3100,Arman Tsarukyan,14-2-0,"5'7""",155lbs.,0.8571428571428571,Orthodox,"Oct11,1996",0.0,0.4,0.123,0.45,0.0,0.13,0.66,0.0,"[('Olivier Aubin-Mercier', 'win', 'U-DEC'), ('Islam Makhachev', 'loss', 'U-DEC')]",0.0,0.0,0.1,0,0,0.0,0.0,0.1111111111111111,0,0,0,0,0.17777777777777778
Chris Tuchscherer,3101,3101,Chris Tuchscherer,21-4-0 (1 NC),"6'2""",258lbs.,0.9047619047619048,Orthodox,"Sep08,1975",0.135,0.31,0.317,0.47,0.119,0.18,0.0,0.0,"[('Mark Hunt', 'loss', 'KO/TKOPunch'), ('Brendan Schaub', 'loss', 'KO/TKOPunch'), ('Tim Hague', 'win', 'M-DEC'), ('Gabriel Gonzaga', 'loss', 'KO/TKOPunches')]",0.0,0.0,0.0,1,0,0.25,0.0,0.0,0,0,0,0,0.6444444444444445
Jon Tuck,3102,3102,Jon Tuck,10/5/00,"5'11""",155lbs.,0.8690476190476191,Orthodox,"Aug28,1984",0.0,0.4,0.374,0.6,0.041999999999999996,0.33,0.5,0.0,"[('Drew Dober', 'loss', 'U-DEC'), ('Takanori Gomi', 'win', 'SUBRearNakedChoke'), ('Damien Brown', 'loss', 'S-DEC'), ('Josh Emmett', 'loss', 'S-DEC'), ('Tae Hyun Bang', 'win', 'SUBRearNakedChoke'), ('Kevin Lee', 'loss', 'U-DEC'), ('Jake Lindsey', 'win', 'KO/TKOKick'), ('Norman Parke', 'loss', 'U-DEC'), ('Tiequan Zhang', 'win', 'U-DEC')]",0.045454545454545456,0.10526315789473684,0.1,0,0,0.0,0.0,0.3333333333333333,0,2,2,0,0.4444444444444444
Gavin Tucker,3103,3103,Gavin Tucker,11/1/00,"5'6""",145lbs.,0.7857142857142857,Southpaw,"Jun17,1986",0.266,0.37,0.404,0.58,0.20800000000000002,0.33,0.33,0.0,"[('SeungWoo Choi', 'win', 'SUBRearNakedChoke'), ('Rick Glenn', 'loss', 'U-DEC'), ('Sam Sicilia', 'win', 'U-DEC')]",0.0,0.05263157894736842,0.1,0,0,0.0,0.0,0.1111111111111111,0,0,0,0,0.4
Jumabieke Tuerxun,3104,3104,Jumabieke Tuerxun,17-3-1,"5'7""",135lbs.,0.7976190476190477,Orthodox,"Apr17,1986",0.0,0.28,0.308,0.59,0.047,0.11,0.66,0.0,"[('Marcus Brimage', 'loss', 'KO/TKOKick'), ('Leandro Issa', 'loss', 'SUBArmbar'), ('Mark Eddiva', 'loss', 'U-DEC')]",0.0,0.0,0.0,0,0,0.08333333333333333,0.14285714285714285,0.1111111111111111,0,0,0,0,0.4
Tom Tuggle,3105,3105,Tom Tuggle,0-3-0,"6'2""",250lbs.,0.0,Orthodox,--,0.0,0.0,0.21400000000000002,0.0,0.0,1.0,0.0,0.0,"[('Daniel Puder', 'loss', 'SUBArmbar')]",0.0,0.0,0.0,0,0,0.0,0.14285714285714285,0.0,0,0,0,0,0.0
Blair Tugman,3106,3106,Blair Tugman,10/6/00,"6'0""",135lbs.,0.0,,--,0.225,0.53,0.093,0.5,0.0,0.6,0.0,0.0,[],0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0
Tai Tuivasa,3107,3107,Tai Tuivasa,10/3/00,"6'2""",264lbs.,0.8928571428571429,Southpaw,"Mar16,1993",0.409,0.48,0.354,0.51,0.0,0.0,0.42,0.0,"[('Serghei Spivac', 'loss', 'SUBArmTriangle'), ('Blagoy Ivanov', 'loss', 'U-DEC'), ('Junior Dos Santos', 'loss', 'KO/TKOPunches'), ('Andrei Arlovski', 'win', 'U-DEC'), ('Cyril Asker', 'win', 'KO/TKOElbow'), ('Rashad Coulter', 'win', 'KO/TKOFlyingKnee')]",0.09090909090909091,0.0,0.1,0,0,0.08333333333333333,0.14285714285714285,0.1111111111111111,0,0,0,0,0.24444444444444444
Zubaira Tukhugov,3108,3108,Zubaira Tukhugov,18-4-1,"5'8""",145lbs.,0.8095238095238095,Orthodox,"Jan15,1991",0.22799999999999998,0.35,0.20400000000000001,0.68,0.303,0.56,1.0,0.0,"[('Lerone Murphy', 'draw', 'S-DEC'), ('Renato Moicano', 'loss', 'S-DEC'), ('Phillipe Nover', 'win', 'S-DEC'), ('Ernest Chavez', 'win', 'KO/TKOPunches'), ('Douglas Silva de Andrade', 'win', 'U-DEC')]",0.045454545454545456,0.0,0.1,0,1,0.0,0.0,0.0,0,1,1,0,0.28888888888888886
Teila Tuli,3109,3109,Teila Tuli,0-1-0,"6'0""",430lbs.,0.0,Orthodox,"Jun14,1969",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Gerard Gordeau', 'loss', 'KO/TKOKick')]",0.0,0.0,0.0,0,0,0.08333333333333333,0.0,0.0,0,0,0,0,0.7777777777777778
Albert Tumenov,3110,3110,Albert Tumenov,17-4-0,"5'11""",170lbs.,0.8690476190476191,Orthodox,"Dec26,1991",0.376,0.42,0.33399999999999996,0.58,0.0,0.2,0.75,0.0,"[('Leon Edwards', 'loss', 'SUBRearNakedChoke'), ('Gunnar Nelson', 'loss', 'SUBRearNakedChoke'), ('Lorenz Larkin', 'win', 'S-DEC'), ('Alan Jouban', 'win', 'KO/TKOPunches'), ('Nico Musoke', 'win', 'U-DEC'), ('Matt Dwyer', 'win', 'KO/TKOKick'), ('Anthony Lapsley', 'win', 'KO/TKOPunch'), ('Ildemar Alcantara', 'loss', 'S-DEC')]",0.13636363636363635,0.0,0.1,0,1,0.0,0.2857142857142857,0.0,0,1,1,0,0.28888888888888886
Ricky Turcios,3111,3111,Ricky Turcios,8/1/00,"5'9""",135lbs.,0.8452380952380952,Orthodox,"Jun05,1993",0.733,0.37,0.40700000000000003,0.64,0.0,0.0,0.0,0.0,[],0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.24444444444444444
Wellington Turman,3112,3112,Wellington Turman,15-3-0,"6'0""",185lbs.,0.8571428571428571,Orthodox,"Jul22,1996",0.16699999999999998,0.49,0.333,0.37,0.0,0.57,0.0,0.0,"[('Karl Roberson', 'loss', 'S-DEC')]",0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,1,1,0,0.17777777777777778
Courtney Turner,3113,3113,Courtney Turner,0-3-0,"6'2""",170lbs.,0.0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Chris Brennan', 'loss', 'SUBArmbar')]",0.0,0.0,0.0,0,0,0.0,0.14285714285714285,0.0,0,0,0,0,0.0
Jalin Turner,3114,3114,Jalin Turner,8/5/00,"6'3""",155lbs.,0.9166666666666666,Southpaw,"May18,1995",0.5660000000000001,0.45,0.46900000000000003,0.48,0.061,1.0,0.71,0.0,"[('Matt Frevola', 'loss', 'U-DEC'), ('Callan Potter', 'win', 'KO/TKOKick'), ('Vicente Luque', 'loss', 'KO/TKOPunches')]",0.045454545454545456,0.0,0.0,0,0,0.08333333333333333,0.0,0.1111111111111111,0,0,0,0,0.2
Austin Tweedy,3115,3115,Austin Tweedy,10/1/00,"5'9""",155lbs.,0.8095238095238095,Orthodox,"Sep25,1990",0.429,0.66,0.643,0.0,0.0,0.0,0.0,0.0,[],0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.3111111111111111
Marcin Tybura,3116,3116,Marcin Tybura,17-6-0,"6'3""",249lbs.,0.9285714285714286,Orthodox,"Nov09,1985",0.361,0.51,0.0,0.52,0.148,0.61,0.81,0.0,"[('Augusto Sakai', 'loss', 'KO/TKOPunches'), ('Shamil Abdurakhimov', 'loss', 'KO/TKOPunches'), ('Stefan Struve', 'win', 'U-DEC'), ('Derrick Lewis', 'loss', 'KO/TKOPunch'), ('Fabricio Werdum', 'loss', 'U-DEC'), ('Andrei Arlovski', 'win', 'U-DEC'), ('Luis Henrique', 'win', 'KO/TKOPunches'), ('Viktor Pesta', 'win', 'KO/TKOKick'), ('Tim Johnson', 'loss', 'U-DEC')]",0.09090909090909091,0.0,0.2,0,0,0.25,0.0,0.2222222222222222,0,0,0,0,0.4222222222222222
Alberto Uda,3117,3117,Alberto Uda,9/2/00,"6'3""",185lbs.,0.9166666666666666,Orthodox,"Aug08,1984",0.179,0.52,0.34900000000000003,0.45,0.28300000000000003,0.5,0.66,0.0,"[('Marvin Vettori', 'loss', 'SUBGuillotineChoke'), ('Jake Collier', 'loss', 'KO/TKOSpinningBackKick')]",0.0,0.0,0.0,0,0,0.08333333333333333,0.14285714285714285,0.0,0,0,0,0,0.4444444444444444
Ryuki Ueyama,3118,3118,Ryuki Ueyama,11-13-5 (1 NC),"5'11""",180lbs.,0.0,Southpaw,"Apr17,1976",0.013000000000000001,0.21,0.0,0.46,0.0,1.0,0.0,0.0,"[('Ikuhisa Minowa', 'loss', 'S-DEC'), ('Sean Sherk', 'loss', 'U-DEC')]",0.0,0.0,0.0,0,0,0.0,0.0,0.1111111111111111,0,1,1,0,0.6222222222222222
Christian Uflacker,3119,3119,Christian Uflacker,3-0-0,"5'11""",170lbs.,0.0,,"Aug04,1985",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Jonatas Novaes', 'win', 'U-DEC')]",0.0,0.0,0.1,0,0,0.0,0.0,0.0,0,0,0,0,0.4222222222222222
Andy Uhrich,3120,3120,Andy Uhrich,6/3/00,"6'0""",170lbs.,0.0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Dustin West', 'win', 'SUBRearNakedChoke')]",0.0,0.05263157894736842,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0
Gasan Umalatov,3121,3121,Gasan Umalatov,15-5-1,"5'11""",170lbs.,0.8452380952380952,Orthodox,"Sep11,1982",0.223,0.39,0.0,0.59,0.075,0.17,0.9,0.0,"[('Viscardi Andrade', 'loss', 'U-DEC'), ('Cathal Pendred', 'loss', 'S-DEC'), ('Paulo Thiago', 'win', 'U-DEC'), ('Neil Magny', 'loss', 'U-DEC')]",0.0,0.0,0.1,0,0,0.0,0.0,0.2222222222222222,0,1,1,0,0.4888888888888889
Jeremy Umphries,3122,3122,Jeremy Umphries,5/2/00,--,160lbs.,0.0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('RJ Clifford', 'win', 'SUBRearNakedChoke')]",0.0,0.05263157894736842,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0
Zach Underwood,3123,3123,Zach Underwood,8/4/00,"6'2""",185lbs.,0.0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Hunter Worsham', 'win', 'U-DEC')]",0.0,0.0,0.1,0,0,0.0,0.0,0.0,0,0,0,0,0.0
Caol Uno,3124,3124,Caol Uno,26-15-5,"5'7""",155lbs.,0.8333333333333334,Southpaw,"May08,1975",0.191,0.49,0.0,0.5,0.195,0.31,0.37,0.0,"[('Takeshi Inoue', 'loss', 'KO/TKO'), ('Akiyo Nishiura', 'win', 'U-DEC'), ('Kazuyuki Miyata', 'loss', 'U-DEC'), ('Gleison Tibau', 'loss', 'KO/TKOPunches'), ('Fabricio Camoes', 'draw', 'M-DEC'), ('Spencer Fisher', 'loss', 'U-DEC'), ('Shinya Aoki', 'loss', 'U-DEC'), ('Mitsuhiro Ishida', 'win', 'SUBRearNakedChoke'), ('Hermes Franca', 'loss', 'KO/TKOPunch'), ('BJ Penn', 'draw', 'S-DEC'), ('Din Thomas', 'win', 'U-DEC'), ('Yves Edwards', 'win', 'U-DEC'), ('BJ Penn', 'loss', 'KO/TKOPunches'), ('Fabiano Iha', 'win', 'KO/TKOPunches'), ('Jens Pulver', 'loss', 'U-DEC')]",0.045454545454545456,0.05263157894736842,0.3,0,0,0.3333333333333333,0.0,0.4444444444444444,0,0,0,0,0.6444444444444445
Kengo Ura,3125,3125,Kengo Ura,10/8/02,"5'9""",165lbs.,0.0,,"Jun20,1981",0.10500000000000001,0.37,0.238,0.48,0.28500000000000003,0.28,0.5,0.0,"[('Mike Swick', 'loss', 'KO/TKOKnee')]",0.0,0.0,0.0,0,0,0.08333333333333333,0.0,0.0,0,0,0,0,0.5111111111111111
Hector Urbina,3126,3126,Hector Urbina,25-10-1,"5'11""",170lbs.,0.8690476190476191,Orthodox,"Sep17,1987",0.097,0.38,0.244,0.39,0.0,0.0,0.38,0.0,"[('Vicente Luque', 'loss', 'KO/TKOPunch'), ('Bartosz Fabinski', 'loss', 'U-DEC'), ('Edgar Garcia', 'win', 'SUBGuillotineChoke')]",0.0,0.05263157894736842,0.0,0,0,0.08333333333333333,0.0,0.1111111111111111,0,0,0,0,0.37777777777777777
Elias Urbina,3127,3127,Elias Urbina,3/1/00,"6'3""",185lbs.,0.9166666666666666,Southpaw,"Oct09,1993",0.385,0.37,0.617,0.5,0.0,0.0,0.0,0.0,[],0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.24444444444444444
Nick Urso,3128,3128,Nick Urso,10-3-0 (1 NC),"5'6""",125lbs.,0.7857142857142857,Southpaw,"Sep26,1985",0.361,0.45,0.506,0.36,0.0,0.0,0.0,0.0,[],0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.4222222222222222
Yasuhiro Urushitani,3129,3129,Yasuhiro Urushitani,19-6-6,"5'5""",125lbs.,0.0,Southpaw,"Sep08,1976",0.34700000000000003,0.39,0.471,0.65,0.0,0.0,0.8,0.0,"[('John Lineker', 'loss', 'U-DEC'), ('Joseph Benavidez', 'loss', 'KO/TKOPunch')]",0.0,0.0,0.0,0,0,0.08333333333333333,0.0,0.1111111111111111,0,0,0,0,0.6222222222222222
Kamaru Usman,3130,3130,Kamaru Usman,15-1-0,"6'0""",170lbs.,0.9047619047619048,Switch,"May11,1987",0.0,0.54,0.0,0.57,0.396,0.5,1.0,0.0,"[('Tyron Woodley', 'win', 'U-DEC'), ('Rafael Dos Anjos', 'win', 'U-DEC'), ('Demian Maia', 'win', 'U-DEC'), ('Emil Meek', 'win', 'U-DEC'), ('Sergio Moraes', 'win', 'KO/TKOPunch'), ('Sean Strickland', 'win', 'U-DEC'), ('Warlley Alves', 'win', 'U-DEC'), ('Alexander Yakovlev', 'win', 'U-DEC'), ('Leon Edwards', 'win', 'U-DEC'), ('Hayder Hassan', 'win', 'SUBArmTriangle')]",0.045454545454545456,0.05263157894736842,0.8,0,0,0.0,0.0,0.0,0,0,0,0,0.37777777777777777
Darren Uyenoyama,3131,3131,Darren Uyenoyama,8/5/00,"5'6""",125lbs.,0.7619047619047619,Orthodox,"Oct15,1979",0.134,0.39,0.221,0.66,0.142,0.33,0.35,0.0,"[('Alptekin Ozkilic', 'loss', 'S-DEC'), ('Joseph Benavidez', 'loss', 'KO/TKOPunch'), ('Phil Harris', 'win', 'SUBRearNakedChoke'), ('Norifumi Yamamoto', 'win', 'U-DEC'), ('Brad Royster', 'win', 'U-DEC'), ('Hideo Tokoro', 'loss', 'U-DEC'), ('Anthony Figueroa', 'win', 'SUBGuillotineChoke'), ('Andrew Valladerez', 'win', 'SUBRearNakedChoke')]",0.0,0.15789473684210525,0.2,0,0,0.08333333333333333,0.0,0.1111111111111111,0,1,1,0,0.5555555555555556
Richie Vaculik,3132,3132,Richie Vaculik,10/5/00,"5'6""",125lbs.,0.8214285714285714,Orthodox,"Jun19,1983",0.369,0.46,0.409,0.57,0.0,0.45,0.31,0.0,"[('Danny Martinez', 'loss', 'U-DEC'), ('Louis Smolka', 'loss', 'KO/TKOKick'), ('Roldan Sangcha-an', 'win', 'U-DEC'), ('Justin Scoggins', 'loss', 'KO/TKOPunches')]",0.0,0.0,0.1,0,0,0.16666666666666666,0.0,0.1111111111111111,0,0,0,0,0.4666666666666667
Egidijus Valavicius,3133,3133,Egidijus Valavicius,20-9-0,"6'0""",200lbs.,0.0,Orthodox,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Yasuhito Namekawa', 'loss', 'SUBGuillotineChoke')]",0.0,0.0,0.0,0,0,0.0,0.14285714285714285,0.0,0,0,0,0,0.0
Charlie Valencia,3134,3134,Charlie Valencia,12/7/00,"5'3""",135lbs.,0.7619047619047619,Orthodox,"Oct31,1974",0.258,0.37,0.261,0.77,0.0,0.53,0.75,0.0,"[('Ivan Menjivar', 'loss', 'KO/TKOElbow'), ('Miguel Torres', 'loss', 'SUBRearNakedChoke'), ('Akitoshi Tamura', 'win', 'S-DEC'), ('Coty Wheeler', 'win', 'U-DEC'), ('Seth Dikun', 'win', 'U-DEC'), ('Dominick Cruz', 'loss', 'U-DEC'), ('Yoshiro Maeda', 'loss', 'KO/TKOKick'), ('Ian McCall', 'win', 'SUBGuillotineChoke'), ('Brian Bowles', 'loss', 'SUBRearNakedChoke'), ('Antonio Banuelos', 'win', 'KO/TKOPunch')]",0.045454545454545456,0.05263157894736842,0.2,0,1,0.16666666666666666,0.2857142857142857,0.1111111111111111,0,0,0,0,0.6666666666666666
Victor Valenzuela,3135,3135,Victor Valenzuela,11/6/02,"5'10""",155lbs.,0.0,,--,0.128,1.0,0.255,0.0,0.0,0.0,0.0,0.0,"[('Edson Berto', 'loss', 'SUBHeelHook')]",0.0,0.0,0.0,0,0,0.0,0.14285714285714285,0.0,0,0,0,0,0.0
Victor Valimaki,3136,3136,Victor Valimaki,16-8-0,"6'0""",205lbs.,0.0,Orthodox,--,0.394,0.3,0.29900000000000004,0.67,0.0,0.14,0.0,0.0,"[('Alessio Sakara', 'loss', 'KO/TKOPunch'), ('David Heath', 'loss', 'S-DEC')]",0.0,0.0,0.0,0,0,0.08333333333333333,0.0,0.0,0,1,1,0,0.0
Andrew Valladerez,3137,3137,Andrew Valladerez,2/4/00,--,135lbs.,0.0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Darren Uyenoyama', 'loss', 'SUBRearNakedChoke'), ('Chris Cariaso', 'loss', 'U-DEC')]",0.0,0.0,0.0,0,0,0.0,0.14285714285714285,0.1111111111111111,0,0,0,0,0.0
Isaac Vallie-Flagg,3138,3138,Isaac Vallie-Flagg,14-6-1,"5'8""",155lbs.,0.8095238095238095,Orthodox,"Apr08,1978",0.5559999999999999,0.47,0.0,0.45,0.0,0.12,0.58,0.0,"[('Matt Wiman', 'loss', 'U-DEC'), ('Takanori Gomi', 'loss', 'U-DEC'), ('Elias Silverio', 'loss', 'U-DEC'), ('Yves Edwards', 'win', 'S-DEC'), ('Gesias Cavalcante', 'win', 'S-DEC'), ('Brian Melancon', 'win', 'S-DEC')]",0.0,0.0,0.0,0,3,0.0,0.0,0.3333333333333333,0,0,0,0,0.5777777777777777
Mike van Arsdale,3139,3139,Mike van Arsdale,8/5/00,"6'2""",205lbs.,0.0,Switch,"Jun20,1965",0.152,0.41,0.191,0.41,0.10600000000000001,0.14,0.37,0.0,"[('Renato Sobral', 'loss', 'SUBRearNakedChoke'), ('Randy Couture', 'loss', 'SUBAnacondaChoke'), ('John Marsh', 'win', 'U-DEC'), ('Chris Haseman', 'win', 'KO/TKOPunches'), ('Joe Pardo', 'win', 'SUBKeylock')]",0.045454545454545456,0.05263157894736842,0.1,0,0,0.0,0.2857142857142857,0.0,0,0,0,0,0.8666666666666667
Matt Van Buren,3140,3140,Matt Van Buren,7/4/00,"6'5""",205lbs.,0.9047619047619048,,"Jun12,1986",0.773,0.45,0.682,0.49,0.0,0.0,0.5,0.0,"[(""Sean O'Connell"", 'loss', 'KO/TKOPunches'), ('Corey Anderson', 'loss', 'KO/TKOPunches')]",0.0,0.0,0.0,0,0,0.16666666666666666,0.0,0.0,0,0,0,0,0.4
Brianna Van Buren,3141,3141,Brianna Van Buren,9/2/00,"5'0""",115lbs.,0.7380952380952381,Southpaw,"Aug04,1993",0.0,0.38,0.153,0.65,0.0,0.75,0.33,0.0,"[('Livinha Souza', 'win', 'U-DEC')]",0.0,0.0,0.1,0,0,0.0,0.0,0.0,0,0,0,0,0.24444444444444444
Ron van Clief,3142,3142,Ron van Clief,0-1-0,"5'10""",190lbs.,0.0,Orthodox,"Jan25,1943",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Royce Gracie', 'loss', 'SUBRearNakedChoke')]",0.0,0.0,0.0,0,0,0.0,0.14285714285714285,0.0,0,0,0,0,1.3555555555555556
Lloyd Van Dams,3143,3143,Lloyd Van Dams,0-1-0,"6'1""",240lbs.,0.0,Southpaw,"Mar05,1972",0.0,0.0,0.301,0.15,0.0,0.0,0.0,0.0,"[('Gary Goodridge', 'loss', 'KO/TKOPunches')]",0.0,0.0,0.0,0,0,0.08333333333333333,0.0,0.0,0,0,0,0,0.7111111111111111
Chad Vance,3144,3144,Chad Vance,6/5/00,"6'0""",185lbs.,0.0,Orthodox,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Kevin Casey', 'loss', 'SUBRearNakedChoke')]",0.0,0.0,0.0,0,0,0.0,0.14285714285714285,0.0,0,0,0,0,0.0
Austin Vanderford,3145,3145,Austin Vanderford,4-0-0,"5'11""",170lbs.,0.8809523809523809,Orthodox,"Mar21,1990",0.0,0.52,0.519,0.45,0.0,0.0,1.0,0.0,[],0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.3111111111111111
Lando Vannata,3146,3146,Lando Vannata,10/4/02,"5'9""",155lbs.,0.8452380952380952,Orthodox,"Mar14,1992",0.441,0.42,0.477,0.54,0.135,0.42,0.62,0.0,"[('Marc Diakiese', 'loss', 'U-DEC'), ('Marcos Mariano', 'win', 'SUBKimura'), ('Matt Frevola', 'draw', 'M-DEC'), ('Drakkar Klose', 'loss', 'U-DEC'), ('Bobby Green', 'draw', 'S-DEC'), ('David Teymur', 'loss', 'U-DEC'), ('John Makdessi', 'win', 'KO/TKOKick'), ('Tony Ferguson', 'loss', ""SUBD'ArceChoke"")]",0.045454545454545456,0.05263157894736842,0.0,0,0,0.0,0.14285714285714285,0.3333333333333333,0,0,0,0,0.26666666666666666
Paige VanZant,3147,3147,Paige VanZant,8/4/00,"5'4""",115lbs.,0.7738095238095238,Orthodox,"Mar26,1994",0.0,0.52,0.263,0.43,0.131,0.33,0.35,0.0,"[('Rachael Ostovich', 'win', 'SUBArmbar'), ('Jessica-Rose Clark', 'loss', 'U-DEC'), ('Michelle Waterson', 'loss', 'SUBRearNakedChoke'), ('Bec Rawlings', 'win', 'KO/TKOKick'), ('Rose Namajunas', 'loss', 'SUBRearNakedChoke'), ('Alex Chambers', 'win', 'SUBArmbar'), ('Felice Herrig', 'win', 'U-DEC'), ('Kailin Curran', 'win', 'KO/TKOPunches')]",0.09090909090909091,0.10526315789473684,0.1,0,0,0.0,0.2857142857142857,0.1111111111111111,0,0,0,0,0.2222222222222222
Paul Varelans,3148,3148,Paul Varelans,9/9/00,"6'8""",300lbs.,0.0,Orthodox,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Kimo Leopoldo', 'loss', 'KO/TKOPunches'), ('Joe Moreira', 'win', 'U-DEC'), ('Dan Severn', 'loss', 'SUBArmTriangle'), ('Gerry Harris', 'win', 'KO/TKOElbows'), ('Mark Hall', 'win', 'SUBKeylock'), ('Marco Ruas', 'loss', 'KO/TKOKicks'), ('Cal Worsham', 'win', 'KO/TKOElbow'), ('David Abbott', 'loss', 'KO/TKOPunches')]",0.09090909090909091,0.05263157894736842,0.1,0,0,0.25,0.14285714285714285,0.0,0,0,0,0,0.0
Kazula Vargas,3149,3149,Kazula Vargas,10/3/00,"5'8""",155lbs.,0.8452380952380952,Southpaw,"Aug15,1985",0.133,0.47,0.11299999999999999,0.56,0.0,0.0,0.25,0.0,"[('Alex Da Silva', 'loss', 'U-DEC')]",0.0,0.0,0.0,0,0,0.0,0.0,0.1111111111111111,0,0,0,0,0.4222222222222222
Jamie Varner,3150,3150,Jamie Varner,21-11-1 (2 NC),"5'8""",155lbs.,0.8571428571428571,Orthodox,"Oct12,1984",0.292,0.34,0.255,0.58,0.34900000000000003,0.53,0.66,0.0,"[('Drew Dober', 'loss', 'SUBRearNakedChoke'), ('James Krause', 'loss', 'KO/TKO'), ('Abel Trujillo', 'loss', 'KO/TKOPunch'), ('Gleison Tibau', 'loss', 'S-DEC'), ('Melvin Guillard', 'win', 'S-DEC'), ('Joe Lauzon', 'loss', 'SUBTriangleChoke'), ('Edson Barboza', 'win', 'KO/TKOPunches'), ('Shane Roller', 'loss', 'SUBRearNakedChoke'), ('Donald Cerrone', 'loss', 'U-DEC'), ('Kamal Shalorus', 'draw', 'S-DEC'), ('Benson Henderson', 'loss', 'SUBGuillotineChoke'), ('Donald Cerrone', 'win', 'S-DEC'), ('Marcus Hicks', 'win', 'KO/TKOPunches'), ('Rob McCullough', 'win', 'KO/TKOPunches'), ('Sherron Leggett', 'win', 'KO/TKOPunches'), ('Jason Gilliam', 'win', 'SUBRearNakedChoke'), ('Hermes Franca', 'loss', 'SUBArmbar')]",0.18181818181818182,0.05263157894736842,0.0,0,2,0.16666666666666666,0.7142857142857143,0.1111111111111111,0,1,1,0,0.4444444444444444
Guilherme Vasconcelos,3151,3151,Guilherme Vasconcelos,3/2/00,"6'0""",185lbs.,0.8809523809523809,Orthodox,"Mar23,1986",0.327,0.29,0.0,0.7,0.0,0.0,0.0,0.0,"[('Luke Zachrich', 'loss', 'U-DEC')]",0.0,0.0,0.0,0,0,0.0,0.0,0.1111111111111111,0,0,0,0,0.4
Linton Vassell,3152,3152,Linton Vassell,18-5-0 (1 NC),"6'4""",205lbs.,0.0,,"Jun03,1983",0.339,0.37,0.213,0.54,0.246,0.5,0.5,0.0,[],0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.4666666666666667
Billy Vaughan,3153,3153,Billy Vaughan,11/9/00,"5'6""",155lbs.,0.0,,"Dec02,1983",0.0,0.0,0.136,0.5,0.0,0.0,0.0,0.0,"[('Jorge Gurgel', 'loss', 'SUBGuillotineChoke')]",0.0,0.0,0.0,0,0,0.0,0.14285714285714285,0.0,0,0,0,0,0.4666666666666667
Yuri Vaulin,3154,3154,Yuri Vaulin,0-1-0,"6'4""",197lbs.,0.0,Southpaw,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Joe Moreira', 'loss', 'U-DEC')]",0.0,0.0,0.0,0,0,0.0,0.0,0.1111111111111111,0,0,0,0,0.0
